label,text
0,Ofcourse I also upload some songs
0,O. Well uv causes mutations. Sunscreen is like essential thesedays
1,You have won a guaranteed Â£200 award or even Â£1000 cashto claim UR award call free on [PHONE] (18+) 2 stop getstop on 88222 PHP. RG21 4JX
0,Lmao!nice 1
1,"Congrats! 2 mobile 3G Videophones R yours. call [PHONE] now! videochat wid your mates, play java games, Dload polyPH music, noline rentl."
0,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
0,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
0,"Usf I guess, might as well take 1 car"
0,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance"
1,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
0,Why you keeping me away like this
0,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love &lt;#&gt; times per night :)
1,Customer service annoncement. You have a New Years delivery waiting for you. Please call [PHONE] now to arrange delivery
0,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
0,", , and picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"
0,Dun need to use dial up juz open da browser n surf...
0,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon..."
0,"Goodmorning, today i am late for 1hr."
0,Ok i msg u b4 i leave my house.
0,Stop the story. I've told him i've returned it and he's saying i should not re order it.
0,I wish u were here. I feel so alone
0,He didn't see his shadow. We get an early spring yay
0,Gudnite....tc...practice going on
0,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?
1,You have WON a guaranteed Â£1000 cash or a Â£2000 prize.To claim yr prize call our customer service representative on
0,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
0,Is that on the telly? No its Brdget Jones!
0,Oh ya ya. I remember da. .
0,No prob. I will send to your email.
1,Thanks for your subscription to Ringtone UK your mobile will be charged Â£5/month Please confirm by replying YES or NO. If you reply NO you will not be charged
0,I dont have i shall buy one dear
0,Thanks and ! Or bomb and date as my phone wanted to say!
0,"Yup. Anything lor, if u dun wan it's ok..."
0,"That's fine, have him give me a call if he knows what he wants or has any questions"
0,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas"
0,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
0,"I'd say that's a good sign but, well, you know my track record at reading women"
0,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
0,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?"
0,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks."
0,"K I'll head out in a few mins, see you there"
1,Adult 18 Content Your video will be with you shortly
0,His bday real is in april .
0,"They can try! They can get lost, in fact. Tee hee"
0,"Yeah, we got one lined up for us"
1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call [PHONE] Identifier code: XXXXX Expires 26.03.05
0,7 at esplanade.. Do Ã¼ mind giving me a lift cos i got no car today..
1,[PHONE] - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now [PHONE] for delivery tomorrow
0,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx."
0,"K, can that happen tonight?"
0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
0,Cab is available.they pick up and drop at door steps.
0,Man this bus is so so so slow. I think you're gonna get there before me
0,"I jus hope its true that missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
0,And several to you sir.
0,Boo. How's things? I'm back at home and a little bored already :-(
0,It's ok lar. U sleep early too... Nite...
0,Is xy in ur car when u picking me up?
0,"fyi I'm at usf now, swing by the room whenever"
0,I pocked you up there before
0,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?"
1,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call [PHONE] to claim TS&Cs [URL] costÂ£3.75max
0,Sorry about that this is my mates phone and i didnt write it love Kate
0,"CHA QUITEAMUZING THATÂSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE"
0,Just buy a pizza. Meat lovers or supreme. U get to pick.
1,"We know someone who you know that fancies you. Call [PHONE] to find out who. POBox 6, LS15HB 150p"
0,I tagged MY friends that you seemed to count as YOUR friends.
0,Lmao but its so fun...
0,"Nah, I'm a perpetual DD"
0,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
0,Whats the staff name who is taking class for us?
0,We have to pick rayan macleran there.
0,You getting back any time soon?
0,Thats cool. Where should i cum? On you or in you? :)
0,Cuz ibored. And don wanna study
0,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
1,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service"
0,Anything lor if they all go then i go lor...
0,Did you stitch his trouser
0,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/
0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
0,Dont talk to him ever ok its my word.
0,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
1,FREE entry into our Â£250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C [URL] cust care [PHONE].
1,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu"
0,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
1,URGENT! We are trying to contact U. Todays draw shows that you have won a Â£800 prize GUARANTEED. Call [PHONE] from land line. Claim C52. Valid 12hrs only
0,I dunno until when... Lets go learn pilates...
0,Mm i am on the way to railway
0,"If we hit it off, you can move in with me :)"
0,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x
0,I'm gonna rip out my uterus.
0,Sorry de i went to shop.
1,85233 FREE>Ringtone!Reply REAL
0,Just sent it. So what type of food do you like?
0,Watching tv lor. Nice one then i like lor.
0,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
0,"Thatâs the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
0,U wan 2 haf lunch i'm in da canteen now.
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
0,Why she wants to talk to me
0,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx
0,"Yo, you around? Just got my car back"
0,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?"
0,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.
0,", ow u dey.i paid 60,400thousad.i told u would call ."
0,Everybody had fun this evening. Miss you.
0,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
0,I know complain num only..bettr directly go to bsnl offc nd apply for it..
0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always"
0,This is all just creepy and crazy to me.
0,Maybe i could get book out tomo then return it immediately ..? Or something.
0,Then cant get da laptop? My matric card wif Ã¼ lei...
0,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
0,Siva is in hostel aha:-.
0,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.
0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
0,Can you use foreign stamps for whatever you send them off for?
0,Can u look 4 me in da lib i got stuff havent finish yet.
0,Ok how you dear. Did you call chechi
0,You call him now ok i said call him
0,Nt joking seriously i told
0,Old Orchard near univ. How about you?
0,"Its ok chikku, and its my 1 of favourite song..:-)"
0,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
0,"As in missionary hook up, doggy hook up, standing...|"
0,"Aight fuck it, I'll get it later"
0,Sorry me going home first... Daddy come fetch Ã¼ later...
0,You busy or can I come by at some point and figure out what we're doing tomorrow
0,In which place i can get rooms cheap:-)
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on [PHONE] NOW! or 2stoptxt T&Cs
0,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI
0,Are you coming to day for class.
0,We will meet soon princess! Ttyl!
0,His frens go then he in lor. Not alone wif my mum n sis lor.
0,Thnx dude. u guys out 2nite?
0,Do we have any spare power supplies
1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to [PHONE]p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
0,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply [PHONE]over18's
0,Y so late but i need to go n get da laptop...
0,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
0,Just send a text. We'll skype later.
0,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt..."
0,"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx."
0,"Alright we'll bring it to you, see you in like &lt;#&gt; mins"
0,Lol they don't know about my awesome phone. I could click delete right now if I want.
0,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!"
0,Please attend the phone:)
0,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
0,Have you not finished work yet or something?
0,I'm e person who's doing e sms survey...
0,Surly ill give it to you:-) while coming to review.
0,"Yes..but they said its IT.,"
0,Ok... Help me ask if she's working tmr a not?
0,Thanks for sending this mental ability question..
0,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
1,Todays Voda numbers ending 1225 are selected to receive a Â£50award. If you have a match please call [PHONE] quoting claim code 3100 standard rates app
0,You give us back my id proof and &lt;#&gt; rs. We wont allow you to work. We will come to your home within days
0,So i asked how's anthony. Dad. And your bf
0,I am late. I will be there at
0,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough â¦"
0,"Good! No, donât need any receiptsâwell done! (â¦) Yes, please tell . Whatâs her number, i could ring her"
0,"Yo, any way we could pick something up tonight?"
0,So how's the weather over there?
0,"I got arrested for possession at, I shit you not, &lt;TIME&gt; pm"
0,Huh so early.. Then Ã¼ having dinner outside izzit?
0,I will once i get home
0,We got a divorce. Lol. She.s here
0,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
1,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(Â£1.50p. m)
0,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.
0,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!
0,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent."
0,BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & IÂLLSPEAK 2U SOONLOTS OF LOVEME XXXX.
0,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
0,No. But we'll do medical missions to nigeria
0,I'll text now! All creepy like so he won't think that we forgot
1,"Congrats! 2 mobile 3G Videophones R yours. call [PHONE] now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
1,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call [PHONE]
0,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
0,"Alright, I'll head out in a few minutes, text me where to meet you"
0,Haf u found him? I feel so stupid da v cam was working.
0,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.
0,"Sorry, in meeting I'll call you later"
1,Promotion Number: 8714714 - UR awarded a City Break and could WIN a Â£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs[PHONE]Winawk!Age16 Â£1.50perWKsub
0,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
0,Meet after lunch la...
0,Wat r u doing now?
0,I'm good. Have you registered to vote?
0,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk."
0,How is your schedule next week? I am out of town this weekend.
0,"Nothing much, chillin at home. Any super bowl plan?"
0,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly"
0,"Oh... Icic... K lor, den meet other day..."
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
0,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
0,"Call me da, i am waiting for your call."
0,What should i eat fo lunch senor
0,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng."
0,"Yeah, that's fine! It's Â£6 to get in, is that ok?"
1,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!
1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX Â£1.50
0,Then get some cash together and I'll text jason
0,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part."
0,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
0,Not yet chikku..wat abt u?
0,You could have seen me..i did't recognise you Face.:)
0,Ok pa. Nothing problem:-)
0,Takin a shower now but yeah I'll leave when I'm done
0,K I'll be sure to get up before noon and see what's what
0,Mine here like all fr china then so noisy.
0,"Sorry, was in the bathroom, sup"
0,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
0,"Cool, I'll text you in a few"
1,"U can WIN Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs [URL] SkillGame, 1Winaweek, age16. 150ppermessSubscription"
0,But i'll b going 2 sch on mon. My sis need 2 take smth.
1,"URGENT! Your mobile No 077xxx WON a Â£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call [PHONE] ASAP! BOX97N7QP, 150ppm"
0,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
1,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
0,"Aight, I'm chillin in a friend's room so text me when you're on the way"
0,"If i let you do this, i want you in the house by 8am."
0,I love ya too but try and budget your money better babe. Gary would freak on me if he knew
0,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
0,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
0,Havent.
0,K and you're sure I don't have to have consent forms to do it :V
0,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.
1,"URGENT! Your Mobile No was awarded a Â£2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call [PHONE] BOX95QU BT National Rate"
0,Pls what's the full name of joke's school cos fees in university of florida seem to actually be &lt;#&gt; k. Pls holla back
0,I absolutely LOVE South Park! I only recently started watching the office.
0,I think i've fixed it can you send a test message?
1,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
0,I will be gentle princess! We will make sweet gentle love...
1,Filthy stories and GIRLS waiting for your
0,"Dizzamn, aight I'll ask my suitemates when I get back"
1,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
0,Not able to do anything.
1,URGENT! We are trying to contact U. Todays draw shows that you have won a Â£800 prize GUARANTEED. Call [PHONE] from land line. Claim A21. Valid 12hrs only
0,Que pases un buen tiempo or something like that
0,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already â¦
1,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT [PHONE]. 450p per 5 days. Stop2 cancel"
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
0,Wish i were with you now!
1,INTERFLORA - ÂIt's not too late to order Interflora flowers for christmas call [PHONE] to place your order before Midnight tomorrow.
0,Dont know you bring some food
0,"Okay, good, no problem, and thanx!"
0,"Oh yes, why is it like torture watching england?"
0,Its good to hear from you
0,"K, if u bored up just come to my home.."
1,"Urgent! Please call [PHONE] from your landline, your complimentary 4* Lux Costa Del Sol holiday or Â£1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR"
0,U sure u can't take any sick time?
0,Nothin comes to my mind. Ã help me buy hanger lor. Ur laptop not heavy?
0,Oh all have to come ah?
0,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend."
0,Ya that one is slow as poo
0,Yup i'm free...
0,THANX 4 PUTTIN DA FONE DOWN ON ME!!
0,Ã thk of wat to eat tonight.
1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call [PHONE] now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
0,You are a very very very very bad girl. Or lady.
0,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?"
0,Bognor it is! Should be splendid at this time of year.
0,You will go to walmart. I.ll stay.
0,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
0,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8
0,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
0,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around"
0,You do your studies alone without anyones help. If you cant no need to study.
0,"Easy mate, * guess the quick drink was bit ambitious."
0,Yes..gauti and sehwag out of odi series.
0,Yup but it's not giving me problems now so mayb i'll jus leave it...
1,You have won a guaranteed 32000 award or maybe even Â£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
0,What time do u get out?
0,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
0,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
0,I re-met alex nichols from middle school and it turns out he's dealing!
0,Oh for fuck's sake she's in like tallahassee
0,Yep then is fine 7.30 or 8.30 for ice age.
0,Im done. Just studyn in library
0,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
0,"whatever, im pretty pissed off."
0,Sir send to group mail check it.
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on [PHONE]
1,Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. [URL] the original n best. Tones 3GBP network operator rates apply
0,I'm fine. Hope you are good. Do take care.
0,Honey boo I'm missing u.
0,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!"
1,500 free text msgs. Just text ok to 80488 and we'll credit your account
0,Can Ã¼ send me a copy of da report?
0,Sindu got job in birla soft ..
0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
0,"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch gdeve.."
1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or Â£250 cash every wk. Txt POD to 84128 Ts&Cs [URL] custcare [PHONE].
0,"Yeah we wouldn't leave for an hour at least, how's 4 sound?"
0,Hhahhaahahah rofl wtf nig was leonardo in your room or something
0,No it will reach by 9 only. She telling she will be there. I dont know
0,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
0,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
0,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time..."
0,But i haf enuff space got like 4 mb...
0,Well if I'm that desperate I'll just call armand again
0,"Excellent, I'll see what riley's plans are"
0,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas..."
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
0,Guessin you ain't gonna be here before 9?
0,Ok. There may be a free gym about.
0,Okay... I booked all already... Including the one at bugis.
0,Got it. Seventeen pounds for seven hundred ml â hope ok.
0,Ok then i'll let him noe later n ask him call u tmr...
0,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
0,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing
0,Hey tmr meet at bugis 930 ?
0,Nope watching tv at home... Not going out. V bored...
0,It is only yesterday true true.
1,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
0,"Awesome, think we can get an 8th at usf some time tonight?"
0,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay."
0,U reach orchard already? U wan 2 go buy tickets first?
0,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm
0,No need for the drug anymore.
0,O was not into fps then.
0,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz"
0,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you."
0,Wot about on wed nite I am 3 then but only til 9!
0,Thanks for loving me so. You rock
0,Hey leave it. not a big deal:-) take care.
0,Fffff. Can you text kadeem or are you too far gone
0,I was about to do it when i texted. I finished a long time ago and showered and er'ything!
0,Hope you are not scared!
0,Detroit. The home of snow. Enjoy it.
0,She's fine. Good to hear from you. How are you my dear? Happy new year oh.
0,I'm in a movie... Collect car oredi...
0,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
0,"Hi Chikku, send some nice msgs"
0,K da:)how many page you want?
1,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on [PHONE] or call2optout/!YHL"
0,But i juz remembered i gotta bathe my dog today..
0,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
0,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..
0,Now i'm going for lunch.
0,Watching tv now. I got new job :)
1,FROM 88066 LOST Â£12 HELP
0,Yup but not studying surfing lor. I'm in e lazy mode today.
0,This weekend is fine (an excuse not to do too much decorating)
0,Are you planning to come chennai?
0,dont make ne plans for nxt wknd coz she wants us to come down then ok
0,Ok then i will come to ur home after half an hour
0,2 laptop... I noe infra but too slow lar... I wan fast one
0,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
0,Moji just informed me that you saved our lives. Thanks.
0,Now get step 2 outta the way. Congrats again.
0,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic
0,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*
0,I went to project centre
0,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng..."
0,Auntie huai juan never pick up her phone
0,Should I head straight there or what
1,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to [PHONE]p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
0,Its &lt;#&gt; k here oh. Should i send home for sale.
0,Finish liao... U?
0,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
0,How much are we getting?
1,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE
0,Reckon need to be in town by eightish to walk from * carpark.
0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
0,Yup i've finished c Ã¼ there...
0,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
0,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
0,Ard 4 lor...
0,Tmr then Ã¼ brin lar... Aiya later i come n c lar... Mayb Ã¼ neva set properly Ã¼ got da help sheet wif Ã¼...
0,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
0,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel
0,Were gonna go get some tacos
0,Yar else i'll thk of all sorts of funny things.
0,Rats. Hey did u ever vote for the next themes?
0,Just wanted to say holy shit you guys weren't kidding about this bud
0,"I wake up long ago already... Dunno, what other thing?"
0,Ã all write or wat..
0,"Sorry, I'll call later ok bye"
0,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
0,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
0,Went fast asleep dear.take care.
0,Thank you. do you generally date the brothas?
0,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
0,Wif my family booking tour package.
1,Please call our customer service representative on FREEPHONE [PHONE] between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
0,There's no point hangin on to mr not right if he's not makin u happy
0,Cold. Dont be sad dear
0,I'm already back home so no probably not
0,You said not now. No problem. When you can. Let me know.
0,"Just arrived, see you in a couple days &lt;3"
0,Goodnight da thangam I really miss u dear.
0,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
0,"There'll be a minor shindig at my place later tonight, you interested?"
0,How come u got nothing to do?
0,"It's wylie, you in tampa or sarasota?"
